KOI	RPLANET	PER	UPER	A	TPLANET	MSTAR	TSTAR	RSTAR	RR
1595.01	2.83	40.109992	0.0004483	0.223	499	1.05	5669	0.89	0.0292
2056.01	2.28	39.3143505	0.0006073	0.223	501	0.96	5806	0.85	0.02452
2094.01	2.17	42.422267	0.0006051	0.223	460	0.82	5213	0.89	0.02231
773.01	2.3	38.3778361	0.0005155	0.224	503	1.03	5667	0.91	0.02331
1273.01	3.5	40.054884	0.000572	0.224	463	1	5468	0.82	0.03897
1732.01	2.69	43.3168785	0.0007802	0.224	422	0.8	5403	0.7	0.0352
427.02	2.65	42.950179	0.0004597	0.225	458	0.82	5293	0.86	0.02813
2291.01	1.96	44.2922883	0.0007736	0.225	405	0.77	5294	0.68	0.02653
764.01	5.44	41.4395416	0.000261	0.226	494	1.02	5263	1.02	0.04873
1338.02	1.6	42.0355129	0.0016772	0.226	496	0.87	5597	0.91	0.01607
1412.01	2.52	37.8126593	0.0005113	0.226	580	1.1	5997	1.09	0.02127
1426.01	3.14	38.8730306	0.0002627	0.226	549	1.09	5854	1.02	0.02811
308.01	3.15	35.5974292	0.000149	0.227	643	1.17	6323	1.21	0.02393
1435.01	2.04	40.7152369	0.0004305	0.227	487	0.94	5744	0.84	0.02228
2414.02	1.17	45.3469809	0.0011903	0.227	464	0.76	5587	0.8	0.01329
856.01	13.66	39.748877	0.0000485	0.228	512	1.06	5858	0.89	0.14012
1198.03	2.92	35.6756036	0.0009379	0.228	634	1.24	6297	1.19	0.02252
377.02	8.21	38.9072024	0.0000381	0.229	536	1	5777	1.01	0.0744
2140.01	2.46	41.6981013	0.0007566	0.229	461	0.92	5502	0.83	0.02732
148.03	2.35	42.895916	0.0003246	0.23	450	0.94	5190	0.89	0.02426
438.02	2.1	52.661868	0.0005769	0.23	298	0.58	4351	0.56	0.03468
672.02	3.15	41.7498786	0.0002313	0.23	507	1.12	5524	1	0.02901
629.01	2.73	40.6994432	0.0005945	0.231	653	1.17	6203	1.31	0.01905
924.01	3.62	39.4758494	0.0004343	0.231	533	1.08	5951	0.95	0.03482
2134.01	2.31	42.3001988	0.0007477	0.231	503	0.92	5575	0.97	0.02189
2152.01	2.01	42.1930055	0.0008522	0.231	453	0.92	5474	0.81	0.0227
1061.01	2.31	41.8128654	0.000806	0.232	512	1.07	5720	0.96	0.02218
1567.04	2.69	44.8418209	0.0014063	0.232	423	0.82	5027	0.84	0.0293
431.02	2.48	46.9019095	0.0004149	0.234	431	1	5249	0.81	0.02808
343.03	1.58	41.8092522	0.0009689	0.235	559	0.99	5744	1.14	0.01263
854.01	2.26	56.056284	0.0008529	0.235	247	0.43	3743	0.52	0.03961
945.02	2.64	40.7165166	0.0006531	0.235	538	1.08	6059	0.95	0.02536
2024.01	1.95	46.8788189	0.0009995	0.235	477	0.79	5570	0.88	0.02026
1686.01	1.41	56.8671679	0.0021483	0.236	240	0.54	3665	0.52	0.02474
1841.01	2.05	49.6080472	0.0002994	0.236	385	0.71	5051	0.7	0.02676
1854.01	3.19	43.0325216	0.0003509	0.236	573	0.94	5435	1.35	0.0217
1955.02	1.93	39.4608261	0.0005242	0.236	584	1.13	6282	1.05	0.01683
2535.01	1.68	48.8927554	0.0009839	0.236	367	0.73	4758	0.72	0.02139
2582.01	1.98	40.0325182	0.0007901	0.238	560	1.12	5931	1.09	0.01665
276.01	2.49	41.7459122	0.0001804	0.239	566	1.11	5949	1.11	0.02052
1307.01	3.03	44.8519901	0.0004049	0.239	497	1.06	5559	0.98	0.02831
1609.01	2.34	41.6983135	0.0006167	0.24	557	1.1	6063	1.04	0.02062
72.02	2.19	45.2940362	0.0001958	0.241	505	1.03	5627	1	0.02014
1278.02	2.43	44.3468119	0.0005869	0.241	486	1.07	5876	0.85	0.02626
1878.01	3.24	40.8095314	0.0003397	0.241	590	1.12	6041	1.18	0.02511
2524.01	1.88	40.9889556	0.0013658	0.241	571	1.11	6104	1.08	0.01596
2631.01	1.53	44.9995495	0.0016728	0.241	564	0.92	5864	1.15	0.01225
1361.01	2.17	59.8776856	0.0005154	0.242	258	0.53	4050	0.51	0.03924
1589.05	1.96	44.54625	0.0014297	0.243	511	0.96	5755	0.99	0.01825
2073.01	2.41	49.5008077	0.0008485	0.243	387	0.78	4877	0.79	0.02819
2222.01	4.4	34.1322651	0.0033998	0.243	870	1.65	7644	1.62	0.02494
116.02	2.68	43.8443762	0.0003344	0.244	533	1	5865	1.04	0.02373
1726.01	5.25	44.9639278	0.0002077	0.245	567	0.97	4665	1.86	0.02584
2445.01	2.63	47.363493	0.0018226	0.245	455	0.87	5484	0.87	0.0278
2482.01	1.98	45.088714	0.0011143	0.245	462	0.96	5550	0.87	0.02083
245.04	0.43	51.1987998	0.0013713	0.246	401	0.75	5288	0.73	0.00537
2497.01	2.41	48.4307513	0.0011034	0.246	391	0.85	4964	0.79	0.02815
318.01	5.18	38.5833586	0.0001512	0.247	655	1.17	6285	1.38	0.03451
1444.01	3.18	44.9312766	0.0008735	0.247	609	1.14	6101	1.27	0.02306
711.01	3.18	44.6990995	0.0003188	0.248	501	1.04	5502	1.06	0.02758
620.01	7.05	45.1555034	0.0000722	0.249	490	1.01	5803	0.91	0.07074
1856.01	4.33	46.2949421	0.0004908	0.249	581	0.96	5203	1.6	0.02486
119.01	3.76	49.1843056	0.0001295	0.251	454	0.87	5380	0.92	0.03754
1587.01	17.74	52.9711595	0.0003025	0.251	385	0.93	5007	0.76	0.21355
157.04	2.6	46.6871242	0.0004013	0.252	514	1.06	5685	1.06	0.02248
935.02	5.07	42.6318758	0.0003218	0.252	586	1.16	6345	1.1	0.04204
111.03	2.36	51.756266	0.0003615	0.253	483	0.81	5711	0.93	0.02328
174.01	1.94	56.3538734	0.0003573	0.253	331	0.8	4768	0.63	0.02836
2173.02	1.22	53.5781818	0.0010124	0.253	351	0.75	4666	0.73	0.01518
612.02	5.46	47.4262387	0.0004112	0.254	560	1.04	5105	1.57	0.03184
625.01	46.64	38.1381868	0.0002059	0.254	835	1.29	6199	2.37	0.18069
707.02	4.77	41.0290346	0.0004114	0.254	697	1.29	5904	1.82	0.02403
1199.01	2.26	53.5293891	0.0007239	0.254	346	0.85	4742	0.7	0.02977
1275.01	3.09	50.2857828	0.0003628	0.254	455	1.03	5427	0.92	0.0309
1727.01	5.22	49.7699867	0.0003743	0.254	433	0.88	5578	0.79	0.06073
1930.03	2.46	44.4314963	0.0007636	0.254	634	1.1	5897	1.51	0.01492
1001.01	4.73	40.8068575	0.000731	0.255	807	1.32	5956	2.4	0.01805
1281.01	1.83	49.4777876	0.0005821	0.255	435	1.02	5546	0.81	0.02079
686.01	11.05	52.5135646	0.0000153	0.257	435	1.01	5360	0.87	0.11658
398.01	8.66	51.8469131	0.0000734	0.258	403	0.94	5101	0.83	0.09602
624.02	2.4	49.5672355	0.0004148	0.258	438	0.93	5537	0.83	0.02646
1677.01	1.91	52.0698621	0.0007088	0.259	413	0.85	5513	0.75	0.02347
1831.01	2.52	51.8040266	0.0005446	0.259	391	0.86	5167	0.76	0.03035
2525.01	1.84	57.293713	0.0013679	0.259	328	0.7	4646	0.66	0.02543
835.02	2.27	56.2279402	0.0008722	0.26	339	0.74	4817	0.66	0.03143
2423.01	1.97	45.1256892	0.0015438	0.26	562	1.15	6236	1.09	0.01667
370.01	4.32	42.8825515	0.0003058	0.261	732	1.28	6022	1.98	0.01998
1933.01	2.69	49.1014595	0.0007387	0.261	451	0.98	5566	0.88	0.02802
644.01	33.16	45.977864	0.0000128	0.262	689	1.25	5395	2.19	0.13867
1355.01	4.76	51.929807	0.0003074	0.262	421	0.93	5529	0.78	0.05586
2613.01	2.78	51.5739379	0.0009804	0.262	402	0.9	5205	0.8	0.03169
2271.01	2.11	55.8228342	0.0014851	0.263	357	0.78	5000	0.69	0.02804
880.02	5.35	51.5300459	0.0001812	0.264	451	1.03	5512	0.91	0.05404
1721.01	2.24	52.6319615	0.0011051	0.264	414	0.89	5428	0.79	0.02607
722.01	2.63	46.4072999	0.0004468	0.265	539	1.08	6133	1.05	0.02294
1095.01	8.43	51.5984477	0.0002025	0.265	426	1	5470	0.83	0.09359
1203.03	2.79	48.6540858	0.0012939	0.265	487	1.05	5812	0.95	0.02676
1476.01	4.19	56.3639114	0.0006533	0.266	408	0.98	5275	0.82	0.04702
2323.01	1.61	58.3453066	0.0198298	0.266	377	0.73	5110	0.74	0.01987
1651.01	2.52	51.3001935	0.0013933	0.267	460	0.97	5774	0.87	0.02655
1656.01	2.11	51.3899886	0.0021363	0.267	493	0.96	5826	0.98	0.01968
2536.01	2.62	51.1295429	0.0013198	0.267	507	0.97	5736	1.07	0.02239
523.01	6.97	49.412434	0.0001795	0.268	519	1.09	5942	1.05	0.06091
1848.01	2.32	49.6247295	0.0004512	0.268	517	1.04	6025	1.02	0.02091
319.01	7.44	46.1515861	0.0001133	0.269	613	0.96	5952	1.47	0.04655
458.01	8.03	53.7179829	0.0002259	0.269	507	1.08	5593	1.13	0.06495
1711.01	2.71	55.6745441	0.0008683	0.269	392	0.84	4934	0.87	0.02849
2108.01	3.24	51.3292337	0.0012475	0.27	513	1	5814	1.08	0.02757
1720.01	2.2	59.6625714	0.0011593	0.271	353	0.74	5189	0.65	0.03122
718.03	2.67	47.9042147	0.0006422	0.272	561	1.04	5788	1.31	0.01867
112.01	2.86	51.0793064	0.0002064	0.273	492	1.11	5853	0.99	0.02649
1598.01	3.14	56.4744044	0.0003726	0.273	435	0.85	5565	0.86	0.03359
335.01	4.88	46.5667778	0.0002325	0.274	685	1.2	6380	1.62	0.02759
1221.02	2.21	51.0802302	0.0018372	0.276	583	1.39	5128	1.83	0.01106
2449.01	2.57	53.3570447	0.0024055	0.277	445	1	5643	0.89	0.02664
590.02	2.92	50.6985184	0.0007149	0.278	522	1.09	6106	1.05	0.0256
752.02	3.2	54.4175871	0.0009348	0.279	472	1.06	5584	1.03	0.02857
2028.01	3.12	57.2471892	0.0009445	0.28	409	0.89	5424	0.82	0.03499
152.01	5.36	52.0910113	0.0001483	0.281	513	1.1	6187	0.99	0.04947
1366.02	3.44	54.1578402	0.0006883	0.281	440	1.01	5559	0.9	0.0349
1862.01	2.39	56.434999	0.0004599	0.281	437	0.93	5535	0.9	0.02439
209.01	8.29	50.7905633	0.0000704	0.282	536	1.11	6221	1.08	0.07058
271.01	2.6	48.6306978	0.0004065	0.282	578	1.1	6169	1.27	0.01876
1020.01	58.68	54.3563195	0.000051	0.282	579	1.15	5786	1.45	0.37032
2004.01	2.14	56.189447	0.0008427	0.282	442	0.94	5544	0.92	0.02131
2177.01	1.9	62.8908382	0.0013955	0.282	348	0.75	5175	0.66	0.02652
1564.01	5.52	53.449652	0.0001933	0.283	459	0.97	5709	0.94	0.05382
2309.01	2.44	53.5966357	0.0012878	0.284	495	1.06	6082	0.97	0.02311
1302.01	2.65	55.6376485	0.0005571	0.285	442	1.04	5659	0.89	0.02721
232.05	1.69	56.255403	0.0013962	0.287	457	0.99	5868	0.9	0.01727
464.01	6.73	58.3620902	0.0000868	0.287	426	1.01	5362	0.93	0.06623
2666.01	2.39	64.0463646	0.001621	0.287	398	0.77	5483	0.78	0.02824
1553.01	7.88	52.7588586	0.0001063	0.288	499	1.08	5942	1.04	0.06933
2135.01	2.27	55.1877128	0.0008245	0.29	531	1.07	6062	1.14	0.01822
2339.02	1.46	65.1870372	0.0023124	0.29	328	0.76	4606	0.76	0.01765
138.01	22.88	48.9379644	0.0000622	0.291	723	1.26	6772	1.71	0.1229
2076.01	2.75	56.7772739	0.0009878	0.293	462	1.04	5856	0.94	0.02698
2358.01	1.94	56.4943117	0.0010304	0.293	501	1.04	6188	0.99	0.01801
303.01	3.12	60.9291962	0.0003914	0.294	462	1.03	5598	1.03	0.02778
1159.01	4.99	64.6163483	0.0007908	0.295	364	0.9	4886	0.84	0.05438
2132.01	1.78	69.8940573	0.0013288	0.296	360	0.7	5299	0.7	0.02319
2227.01	2.03	65.6462124	0.0013206	0.296	427	0.8	5555	0.9	0.0208
1876.01	2.25	82.5318596	0.0008048	0.297	239	0.51	4230	0.49	0.04231
94.03	5.48	54.3199311	0.0001243	0.298	559	1.2	6217	1.24	0.04058
806.02	13.24	60.3229311	0.0000873	0.298	428	0.97	5461	0.94	0.12915
2097.01	2.13	58.6003344	0.0011687	0.298	478	1.03	5998	0.97	0.02008
1445.02	1.12	54.3443018	0.0026681	0.299	550	1.21	6182	1.22	0.00846
1723.01	3.28	59.6221659	0.0008399	0.3	454	1.01	5891	0.92	0.03279
1892.01	2.96	62.5625864	0.0008927	0.3	399	0.92	5468	0.82	0.033
1950.01	3.2	66.4159071	0.0018162	0.3	354	0.81	5186	0.72	0.04079
2092.01	4.13	57.6845056	0.0011655	0.3	478	1.07	5999	0.98	0.03868
1299.01	9.61	52.5012779	0.0006746	0.303	735	1.37	5061	3.29	0.02683
2166.01	3.44	61.6192908	0.000941	0.303	402	0.97	5399	0.86	0.03661
1853.01	1.97	60.0855588	0.0006428	0.304	466	1.03	5988	0.95	0.01907
2484.01	1.19	68.8880976	0.0015059	0.304	444	0.79	5739	0.93	0.0117
1945.01	2.94	62.1401952	0.000714	0.305	406	0.98	5365	0.9	0.03014
1669.01	2	61.0390025	0.0010694	0.306	484	1.02	6099	0.99	0.01855
1897.01	2.63	59.7704901	0.0006074	0.306	490	1.06	5947	1.07	0.02252
902.01	4.74	83.9108932	0.0002603	0.308	248	0.64	4312	0.52	0.08302
1430.03	2.47	77.4814337	0.0016536	0.308	281	0.65	4502	0.62	0.03674
351.03	2.44	59.738488	0.0008342	0.309	489	1.09	6103	1.02	0.02197
772.01	12.74	61.2571419	0.0006383	0.309	476	1.09	5885	1.04	0.11265
974.01	3.23	53.5060748	0.0006058	0.309	725	1.12	6175	2.19	0.01353
2338.01	1.86	66.1831723	0.0016345	0.309	409	0.9	5645	0.83	0.02044
1788.01	5.44	71.5262345	0.0002109	0.31	323	0.77	4683	0.76	0.06597
44.01	9.88	66.467694	0.0000758	0.313	412	0.85	5490	0.91	0.09983
2418.01	1.67	86.8299162	0.0022572	0.314	220	0.55	3863	0.52	0.02931
1718.01	3.55	67.6669742	0.0019045	0.317	477	0.92	5892	1.07	0.03042
638.02	3.78	67.0934986	0.0004174	0.318	473	1.09	5722	1.12	0.03099
1928.01	2.76	63.0381378	0.0007257	0.318	445	1.07	5797	0.96	0.02619
2289.01	2.12	62.7846227	0.0012208	0.318	500	1.08	6044	1.12	0.0174
1773.01	29.8	83.0969895	0.0003063	0.319	309	0.63	5144	0.59	0.46086
2153.01	2.18	59.9802	0.001301	0.319	532	1.2	6286	1.17	0.01699
1552.01	8.51	77.6336676	0.0004884	0.32	304	0.73	4650	0.7	0.11097
1684.01	6.73	62.8155746	0.0001754	0.32	485	1.1	6162	1.02	0.06071
1925.01	1.2	68.9580011	0.0009009	0.32	427	0.91	5428	1.02	0.01082
2037.01	4.16	73.7571411	0.001178	0.323	351	0.82	4836	0.87	0.04369
92.01	3.32	65.7046188	0.0002718	0.327	469	1.11	5952	1.04	0.02914
976.01	84.38	52.5690921	0.0001977	0.327	751	1.84	7822	1.55	0.49987
847.01	4.65	80.8715876	0.0004547	0.328	362	1.01	5469	0.74	0.05766
1372.01	2.1	69.627542	0.0043253	0.33	418	1.06	5760	0.89	0.02153
1535.01	2.07	70.6984515	0.0010026	0.33	476	1.11	5924	1.1	0.01731
2564.01	1.44	66.5598407	0.0023529	0.33	463	1.08	6010	1.01	0.01312
986.02	1.54	76.050348	0.0021912	0.337	361	0.88	5250	0.82	0.01724
1328.01	4.8	80.9671069	0.0006566	0.338	341	0.97	5425	0.69	0.06397
2185.01	1.91	76.9610777	0.0027898	0.338	426	0.87	5615	1	0.01749
1478.01	5.25	76.1335389	0.0001824	0.342	410	0.97	5493	0.98	0.04905
70.03	2.78	77.6119948	0.0003139	0.344	397	0.9	5443	0.94	0.0271
1871.01	2.18	92.7250314	0.001666	0.347	260	0.65	4449	0.61	0.03279
386.02	2.94	76.7324224	0.0010515	0.348	460	1.11	5969	1.06	0.02547
1685.01	3.44	70.465411	0.0010129	0.348	480	1.12	6211	1.07	0.02955
1873.01	5.34	71.3094629	0.0011525	0.348	442	1.1	5914	1	0.04899
365.01	2.28	81.7374745	0.0002894	0.349	380	0.99	5451	0.87	0.02408
1426.02	7.63	74.9169859	0.0001991	0.349	442	1.09	5854	1.02	0.06839
2107.01	2.01	81.316975	0.0018061	0.349	348	0.85	5370	0.75	0.02453
2042.01	8.65	63.0728675	0.0018168	0.351	723	1.45	6349	2.34	0.03388
2009.01	1.92	86.7490026	0.0017121	0.352	378	0.77	5591	0.82	0.02135
2603.01	1.35	73.6983505	0.0035345	0.353	467	1.08	5994	1.1	0.01122
1255.01	9.33	78.9250902	0.0004728	0.354	378	0.95	5521	0.85	0.10053
2237.01	2.68	76.424109	0.0021322	0.354	412	1.01	5828	0.91	0.02707
1472.01	5.33	85.3517205	0.0002971	0.356	343	0.93	5455	0.72	0.06771
1257.01	7.03	86.6477438	0.0001316	0.357	349	1.02	5142	0.84	0.07625
2553.01	1.99	88.0708104	0.0029315	0.358	304	0.79	4962	0.69	0.02651
416.02	2.71	88.2547155	0.0006081	0.36	313	0.91	5083	0.7	0.03536
2099.01	2.68	78.0971043	0.0022812	0.362	421	1.03	5896	0.95	0.02593
2290.01	1.75	91.5020673	0.0026482	0.362	296	0.75	4969	0.66	0.02423
555.02	2.68	86.4926258	0.0013892	0.363	365	0.95	5245	0.9	0.02721
1474.01	9.3	69.7329746	0.0001191	0.363	543	1.23	6293	1.39	0.06145
2020.01	2.07	110.9655435	0.0030394	0.364	223	0.52	4350	0.49	0.03852
2080.01	2.73	83.4875283	0.0014157	0.368	391	0.95	5652	0.91	0.0277
2069.01	3.8	77.2557289	0.0012113	0.37	482	1.13	6096	1.19	0.02934
2436.01	2.57	84.573109	0.0025462	0.37	353	0.95	5237	0.86	0.02724
2224.02	2	86.1241307	0.0041446	0.373	375	0.93	5591	0.86	0.02131
1938.01	2.1	96.9149167	0.0009465	0.374	298	0.74	5071	0.66	0.02898
1858.02	1.99	86.0477003	0.003376	0.375	389	0.95	5503	0.96	0.01889
1707.01	2.78	96.1021999	0.001606	0.378	360	0.78	5501	0.83	0.0306
366.01	10.59	75.1120189	0.0000996	0.379	548	1.52	6207	1.52	0.06394
2408.01	1.93	94.2898532	0.0026037	0.379	375	0.81	5578	0.88	0.02008
1598.02	2.39	92.8755725	0.0011751	0.38	369	0.85	5565	0.86	0.02553
620.03	5.71	85.3128663	0.0009647	0.381	396	1.01	5803	0.91	0.05731
1857.01	2.58	88.6457809	0.0009341	0.381	370	0.94	5619	0.85	0.02784
1311.01	4.24	83.5775249	0.0009549	0.382	499	1.14	5920	1.4	0.02784
1089.01	9.32	86.6783105	0.0002012	0.383	426	1.09	5915	1.02	0.08364
1113.02	3.1	83.44207	0.0018276	0.384	459	1.12	6132	1.11	0.02566
1901.01	1.99	85.6539395	0.0011172	0.384	402	1.03	5868	0.93	0.01967
2348.01	2.97	85.7428027	0.0024906	0.384	424	1.03	5834	1.04	0.02615
2410.02	2.56	86.5932229	0.0053701	0.385	392	1.01	5801	0.9	0.02594
528.02	3.27	96.6719872	0.0013751	0.391	378	1.05	5448	0.96	0.03111
275.02	2.04	82.1996737	0.0019766	0.392	476	1.18	5795	1.36	0.01375
1787.01	6.41	98.7187006	0.0005372	0.392	334	0.82	5605	0.72	0.08212
1808.01	3.82	89.192842	0.0004461	0.393	449	1.02	6032	1.12	0.03125
2370.01	5.68	78.7275508	0.0020266	0.396	566	1.34	6521	1.53	0.03398
593.02	3.79	90.4114399	0.0013491	0.397	387	1.02	5737	0.93	0.03736
1596.02	3.69	105.3531241	0.0016182	0.4	285	0.87	4656	0.77	0.04403
1828.01	3.95	99.7469406	0.0012749	0.4	377	0.85	5415	0.99	0.03645
1070.03	2.82	92.7557443	0.0054662	0.401	395	0.99	5634	1.01	0.0255
1622.01	3.68	69.8373236	0.0009355	0.404	749	1.8	7507	2.07	0.01632
1359.02	6.46	104.8197965	0.0009009	0.406	357	0.81	5720	0.81	0.0728
935.03	4.01	87.6472315	0.0015185	0.407	461	1.16	6345	1.1	0.03332
907.04	4.08	99.6367881	0.0019523	0.409	406	0.91	5634	1.09	0.03432
268.01	1.64	110.3790809	0.0008374	0.411	286	0.73	4808	0.75	0.02011
2232.01	3.65	101.1337491	0.0019898	0.416	371	0.94	5546	0.95	0.03508
701.03	1.57	122.3912378	0.0019954	0.417	255	0.83	4807	0.6	0.02399
1974.01	2.64	109.4439962	0.0013997	0.419	308	0.82	5329	0.72	0.03361
1103.01	6.94	90.1386395	0.0018363	0.421	464	1.22	6288	1.18	0.05405
474.03	3.24	94.8829133	0.0013101	0.422	424	1.11	6143	1.03	0.02875
2321.01	2.1	95.6090911	0.003098	0.422	413	1.1	6082	1	0.01926
2162.01	1.41	108.5877285	0.002976	0.428	350	0.88	5858	0.79	0.01647
2296.01	2.09	106.2490048	0.0037367	0.429	376	0.93	5663	0.97	0.01976
1715.01	1.88	105.0128841	0.0019233	0.43	404	0.96	5853	1.05	0.01638
1902.01	20.83	137.8614511	0.0010396	0.43	187	0.56	3818	0.53	0.35901
1193.01	8.34	119.0628521	0.0004924	0.437	337	1.05	5486	0.85	0.09009
260.02	2.64	100.2831869	0.0008531	0.438	461	1.09	6164	1.26	0.01925
1866.01	3.88	105.3079734	0.0016081	0.439	368	1.02	5741	0.93	0.03848
1242.01	50.39	99.6435692	0.0003522	0.442	431	1.11	6234	1.09	0.42548
1070.02	4.1	107.7142509	0.0029081	0.443	376	0.99	5634	1.01	0.03709
1423.01	4.34	124.4194877	0.0009982	0.445	285	0.93	5288	0.67	0.05979
2201.01	2.68	116.5268859	0.0031098	0.452	402	0.91	5827	1.1	0.02227
1574.01	5.91	114.7373044	0.0004633	0.454	332	1.02	5537	0.84	0.0644
2469.01	2.13	131.1896619	0.0036492	0.457	262	0.74	4727	0.72	0.02705
1858.01	4.33	116.3322278	0.0009884	0.458	352	0.95	5503	0.96	0.04114
2624.01	2.86	115.6878505	0.0046956	0.46	349	0.97	5779	0.86	0.03038
865.01	6.65	119.0208831	0.0004291	0.464	329	1	5560	0.84	0.073
157.05	3.43	118.3638207	0.0015973	0.469	377	1.06	5685	1.06	0.02975
75.01	8.83	105.8853078	0.0003294	0.47	547	1.08	5925	2.06	0.03931
2228.01	1.99	102.6564854	0.0034466	0.471	481	1.32	6622	1.28	0.01429
89.01	4.87	84.6889499	0.0006911	0.472	775	1.45	7490	2.6	0.01721
1970.02	2.98	125.5962798	0.0031623	0.474	342	0.9	5525	0.93	0.02929
1980.01	2.87	122.8766781	0.0020323	0.476	321	0.95	5431	0.85	0.03077
1010.01	1.57	110.6382547	0.0177515	0.478	502	1.21	6452	1.49	0.0097
1288.01	10.05	117.9311889	0.0003044	0.479	400	1.11	6130	1.05	0.08781
373.01	2.52	135.1898147	0.0022866	0.487	344	1.11	5714	0.91	0.02543
1226.01	35.39	137.7596108	0.0000916	0.488	288	0.95	5045	0.82	0.39624
1826.01	2.08	134.2518833	0.0032674	0.488	314	0.86	5726	0.75	0.02534
564.02	6.09	127.90112	0.0009058	0.489	331	1.05	5686	0.85	0.0656
711.03	2.83	124.5230664	0.0020779	0.491	356	1.04	5502	1.06	0.02451
372.01	8.51	125.6306434	0.0001122	0.5	361	1.05	5872	0.97	0.08045
1335.01	7.74	127.8328576	0.0019692	0.503	462	1.2	5970	1.55	0.04576
620.02	9.68	130.183098	0.0003304	0.505	344	1.01	5803	0.91	0.09717
2294.01	2.35	131.4851234	0.0034897	0.507	341	1	5731	0.92	0.02339
1790.01	6.68	130.3514829	0.0004096	0.51	343	1.04	5700	0.95	0.06461
1503.01	3.36	150.2413081	0.0014814	0.511	274	0.91	5356	0.69	0.0449
1783.01	7.69	134.4797192	0.0005919	0.518	355	1.02	6015	0.93	0.07587
1261.01	7.24	133.4609966	0.0007622	0.52	345	1.05	5760	0.96	0.06918
1888.01	4.31	120.0189723	0.0014199	0.52	475	1.3	6530	1.42	0.0279
1353.01	18.92	125.8654605	0.0001594	0.529	473	1.24	6031	1.67	0.1039
806.01	9.52	143.2129485	0.0006652	0.53	321	0.97	5461	0.94	0.09288
622.01	6.96	155.0429186	0.0013764	0.534	298	1.01	5171	0.91	0.07
1822.01	3.12	150.8811369	0.0014542	0.534	397	0.89	5950	1.22	0.02338
2066.01	3.07	147.9723716	0.0030079	0.535	318	0.93	5766	0.84	0.03368
2373.01	2.2	147.2795597	0.0040579	0.541	333	0.97	5604	0.98	0.02054
1986.01	7.35	148.4566698	0.0018388	0.542	393	0.96	5115	1.64	0.04102
2474.01	1.45	176.8304297	0.0088336	0.55	263	0.71	5284	0.7	0.01904
2841.01	2.7	159.3908703	0.0065813	0.55	273	0.87	5213	0.77	0.03209
1426.03	16.45	150.0270102	0.0006892	0.555	351	1.09	5854	1.02	0.14745
2102.01	2.79	187.7464904	0.0052625	0.56	241	0.66	5100	0.64	0.03973
1162.01	4.15	158.6924362	0.0014782	0.561	372	1.11	5833	1.17	0.03251
415.01	7.2	166.7882114	0.0004092	0.565	344	1.09	5823	1.01	0.06514
1099.01	5.63	161.5266424	0.0011672	0.568	302	0.96	5665	0.83	0.0624
401.02	6.67	160.017545	0.00251	0.571	373	1.08	5264	1.47	0.0415
633.01	5.34	161.478957	0.0028692	0.573	422	1.18	5759	1.58	0.03095
1001.02	3.7	140.0914	0.0077038	0.579	535	1.32	5956	2.4	0.01411
536.01	3	162.3394033	0.0022306	0.58	306	1.03	5614	0.89	0.031
368.01	19.16	110.3216051	0.0000497	0.581	754	1.77	9034	2.08	0.08453
316.02	2.94	157.0603653	0.0100221	0.586	351	1.08	5622	1.18	0.02292
655.02	2.54	151.8859792	0.0026058	0.588	393	1.17	6133	1.24	0.01881
2770.01	2.2	205.3831438	0.0068945	0.59	194	0.65	4352	0.6	0.0336
998.01	27.86	161.7881101	0.0001044	0.591	326	1.06	5814	0.95	0.26806
868.01	7.9	235.9742449	0.0004494	0.593	163	0.61	4118	0.48	0.15154
374.01	3.04	172.6909231	0.0015123	0.594	367	1.11	5833	1.21	0.0231
353.01	9.21	152.1048307	0.0005621	0.609	433	1.18	6679	1.32	0.06406
1582.01	6.59	186.3986257	0.0013861	0.611	267	0.94	5384	0.77	0.07811
1271.01	10.29	161.8593159	0.0007592	0.615	424	1.18	6374	1.4	0.06759
119.02	3.3	190.3134142	0.0019894	0.618	289	0.87	5380	0.92	0.03297
2592.01	2.19	175.6085476	0.0112644	0.619	327	1.02	5953	0.96	0.0209
1527.01	4.33	192.6746668	0.0026701	0.635	335	1.08	5470	1.22	0.03246
2410.01	2.51	186.6543548	0.0114714	0.642	304	1.01	5801	0.9	0.02542
1989.01	3	201.1232352	0.0028368	0.644	325	0.88	5564	1.13	0.0244
2312.01	2.41	176.2767753	0.015493	0.645	482	1.15	6149	2.04	0.01086
108.02	4.45	179.6010436	0.0012346	0.654	359	1.15	5975	1.21	0.03371
2311.01	1.47	191.8909787	0.0076031	0.664	310	1.06	5765	0.98	0.01369
1230.01	37.08	165.7210558	0.0007668	0.672	562	1.46	5148	4.12	0.08259
1429.01	4.8	205.9171536	0.0042349	0.673	280	1.03	5595	0.87	0.0508
881.02	4.37	226.889727	0.0053128	0.68	229	0.86	5053	0.72	0.05597
1739.01	1.85	220.6565125	0.0142096	0.695	273	0.92	5677	0.83	0.0205
351.02	6.62	210.5914344	0.0009309	0.716	321	1.09	6103	1.02	0.05962
1209.01	5.77	272.0699957	0.0032247	0.737	216	0.72	5316	0.62	0.08497
139.01	7.33	224.7971223	0.0009526	0.763	324	1.07	5952	1.16	0.0579
1486.01	8.63	254.5617802	0.0012747	0.77	261	1.04	5688	0.83	0.09517
